date,county,precip_mm,soil_moisture_m3m3,wind_speed_kmh,tmax_approx_c
2023-12-08,Kern,0.0,0.17404166666666665,8.5,11.6
2023-12-09,Kern,0.0,0.1755,9.1,15.9
2023-12-10,Kern,0.0,0.1764583333333333,9.2,14.2
2023-12-11,Kern,0.0,0.17858333333333332,7.3,14.9
2023-12-12,Kern,0.0,0.18404166666666666,8.3,14.1
2023-12-13,Kern,0.0,0.186625,11.5,16.8
2023-12-14,Kern,0.0,0.186875,13.5,18.6
2023-12-15,Kern,0.0,0.18025,14.2,21.3
2023-12-16,Kern,0.0,0.174625,12.6,20.1
2023-12-17,Kern,0.0,0.17416666666666666,13.0,20.2
2023-12-18,Kern,0.3,0.17266666666666666,10.8,21.5
2023-12-19,Kern,0.8,0.17125,9.8,17.6
2023-12-20,Kern,7.1,0.18358333333333332,23.7,18.8
2023-12-21,Kern,2.1,0.22558333333333333,14.1,15.6
2023-12-22,Kern,1.3,0.2880833333333333,9.2,13.3
2023-12-23,Kern,0.0,0.325625,9.4,14.9
2023-12-24,Kern,0.0,0.31483333333333335,7.9,13.2
2023-12-25,Kern,0.0,0.30054166666666665,7.4,13.2
2023-12-26,Kern,0.0,0.28858333333333336,12.3,16.1
2023-12-27,Kern,0.0,0.27375,17.3,15.8
2023-12-28,Kern,0.0,0.2555,13.4,19.1
2023-12-29,Kern,0.0,0.235,16.8,21.2
2023-12-30,Kern,9.1,0.29208333333333336,11.5,12.9
2023-12-31,Kern,0.0,0.33258333333333334,13.2,13.1
2024-01-01,Kern,0.0,0.3213333333333333,9.8,12.4
2024-01-02,Kern,0.0,0.30716666666666664,8.9,14.2
2024-01-03,Kern,13.1,0.3885416666666666,12.4,10.4
2024-01-04,Kern,2.8,0.4230416666666667,8.0,8.5
2024-01-05,Kern,0.0,0.40620833333333334,8.4,11.1
2024-01-06,Kern,1.1,0.3841666666666667,8.0,12.1
2024-01-07,Kern,7.5,0.4455,15.1,6.3
2024-01-08,Kern,0.0,0.41733333333333333,8.6,8.9
2024-01-09,Kern,0.0,0.38854166666666673,8.7,10.1
2024-01-10,Kern,0.3,0.37129166666666663,14.6,8.7
2024-01-11,Kern,4.3,0.41025,18.6,8.1
2024-01-12,Kern,0.0,0.3890833333333334,7.4,10.3
2024-01-13,Kern,0.0,0.36954166666666666,9.7,12.2
2024-01-14,Kern,0.0,0.35474999999999995,9.8,13.4
2024-01-15,Kern,0.0,0.33595833333333336,6.8,14.2
2024-01-16,Kern,0.0,0.32616666666666666,8.0,15.1
2024-01-17,Kern,0.6,0.317625,7.6,15.9
2024-01-18,Kern,0.0,0.31124999999999997,8.7,16.0
2024-01-19,Kern,0.0,0.30304166666666665,14.8,21.2
2024-01-20,Kern,2.4,0.3262083333333334,11.0,17.1
2024-01-21,Kern,6.6,0.38554166666666667,12.1,17.0
2024-01-22,Kern,20.6,0.45408333333333334,18.2,13.4
2024-01-23,Kern,1.8,0.4615,9.2,13.5
2024-01-24,Kern,1.6,0.439375,9.1,14.5
2024-01-25,Kern,1.7,0.43087499999999995,13.7,14.2
2024-01-26,Kern,0.0,0.41491666666666666,11.2,16.1
2024-01-27,Kern,0.0,0.39575000000000005,11.4,17.2
2024-01-28,Kern,0.0,0.3709166666666666,10.2,20.2
2024-01-29,Kern,0.0,0.3410416666666667,11.7,21.2
2024-01-30,Kern,0.0,0.30833333333333335,15.7,21.9
2024-01-31,Kern,0.0,0.28441666666666665,20.6,23.1
2024-02-01,Kern,19.7,0.3958333333333333,23.6,14.4
2024-02-02,Kern,3.0,0.44858333333333333,10.0,12.6
2024-02-03,Kern,0.4,0.4307916666666667,8.3,12.1
2024-02-04,Kern,4.9,0.43116666666666664,37.8,15.0
2024-02-05,Kern,7.9,0.44895833333333335,12.1,18.0
2024-02-06,Kern,11.5,0.4827083333333333,9.1,11.1
2024-02-07,Kern,9.2,0.480375,11.9,11.1
2024-02-08,Kern,7.5,0.4984166666666667,9.7,9.5
2024-02-09,Kern,0.1,0.4809583333333333,10.5,9.8
2024-02-10,Kern,0.0,0.46504166666666663,9.9,11.6
2024-02-11,Kern,0.0,0.447375,10.4,13.6
2024-02-12,Kern,0.0,0.4331666666666667,12.5,14.4
2024-02-13,Kern,0.0,0.41654166666666664,10.0,14.5
2024-02-14,Kern,0.0,0.4019166666666667,8.8,14.9
2024-02-15,Kern,2.0,0.40329166666666666,8.7,15.1
2024-02-16,Kern,0.0,0.39658333333333334,8.0,16.1
2024-02-17,Kern,3.1,0.388875,11.4,16.8
2024-02-18,Kern,4.8,0.39916666666666667,14.4,19.7
2024-02-19,Kern,10.7,0.468875,17.4,18.9
2024-02-20,Kern,0.6,0.4613333333333334,8.7,16.2
2024-02-21,Kern,3.0,0.47383333333333333,11.3,14.4
2024-02-22,Kern,0.0,0.4542083333333333,8.3,15.7
2024-02-23,Kern,0.0,0.43320833333333336,10.9,16.9
2024-02-24,Kern,0.0,0.41283333333333333,12.2,19.3
2024-02-25,Kern,0.0,0.3952083333333334,12.1,19.0
2024-02-26,Kern,0.1,0.37675,10.2,17.4
2024-02-27,Kern,0.9,0.37154166666666666,11.7,15.8
2024-02-28,Kern,0.0,0.36141666666666666,9.5,18.4
2024-02-29,Kern,0.0,0.34341666666666665,14.6,18.0
2024-03-01,Kern,0.1,0.3237083333333333,15.9,18.3
2024-03-02,Kern,9.0,0.39162499999999995,18.3,11.9
2024-03-03,Kern,4.4,0.46870833333333334,19.3,12.8
2024-03-04,Kern,0.3,0.4419583333333333,12.2,12.9
2024-03-05,Kern,0.0,0.4192916666666667,8.4,15.4
2024-03-06,Kern,8.1,0.41120833333333334,8.7,15.9
2024-03-07,Kern,5.8,0.48291666666666666,12.2,13.2
2024-03-08,Kern,0.4,0.45816666666666667,9.2,17.3
2024-03-09,Kern,0.0,0.4298333333333333,12.8,19.5
2024-03-10,Kern,0.0,0.4076666666666667,9.4,17.2
2024-03-11,Kern,0.0,0.38999999999999996,10.6,16.4
2024-03-12,Kern,0.1,0.37479166666666663,10.7,14.6
2024-03-13,Kern,1.2,0.37033333333333335,12.5,14.5
2024-03-14,Kern,0.4,0.3632916666666666,17.7,16.5
2024-03-15,Kern,0.0,0.34225,19.1,18.3
2024-03-16,Kern,0.0,0.31979166666666664,14.6,19.0
2024-03-17,Kern,0.0,0.29904166666666665,10.2,20.0
2024-03-18,Kern,0.0,0.2805,14.3,22.1
2024-03-19,Kern,0.0,0.25954166666666667,14.3,22.8
2024-03-20,Kern,0.0,0.24150000000000002,10.0,22.5
2024-03-21,Kern,0.0,0.225625,8.7,21.4
2024-03-22,Kern,0.0,0.21254166666666666,10.5,23.4
2024-03-23,Kern,11.3,0.288,16.7,15.4
2024-03-24,Kern,7.9,0.40562499999999996,20.6,11.7
2024-03-25,Kern,2.3,0.4405833333333333,14.1,14.1
2024-03-26,Kern,0.0,0.39458333333333334,13.5,17.1
2024-03-27,Kern,0.0,0.3635,9.0,20.2
2024-03-28,Kern,0.0,0.34004166666666663,13.0,17.1
2024-03-29,Kern,0.0,0.324125,12.8,16.5
2024-03-30,Kern,15.2,0.42416666666666664,17.2,16.5
2024-03-31,Kern,1.7,0.41687499999999994,14.0,15.7
2024-04-01,Kern,0.1,0.4049583333333333,12.3,17.5
2024-04-02,Kern,0.0,0.3725416666666667,13.9,22.9
2024-04-03,Kern,0.0,0.3295416666666667,14.1,23.8
2024-04-04,Kern,4.5,0.31616666666666665,26.9,13.4
2024-04-05,Kern,8.5,0.350125,13.9,9.2
2024-04-06,Kern,0.0,0.38004166666666667,11.2,13.5
2024-04-07,Kern,0.0,0.35874999999999996,12.8,14.4
2024-04-08,Kern,0.0,0.3279166666666667,9.1,17.0
2024-04-09,Kern,0.0,0.30041666666666667,11.3,22.1
2024-04-10,Kern,0.0,0.27308333333333334,9.5,25.2
2024-04-11,Kern,0.0,0.24520833333333333,9.8,27.2
2024-04-12,Kern,0.0,0.22258333333333336,17.7,28.8
2024-04-13,Kern,14.3,0.24829166666666666,27.0,20.4
2024-04-14,Kern,5.2,0.36316666666666664,16.6,14.1
2024-04-15,Kern,0.9,0.3714166666666667,9.5,16.0
2024-04-16,Kern,0.0,0.34525,12.0,21.5
2024-04-17,Kern,0.0,0.31354166666666666,8.9,24.1
2024-04-18,Kern,0.0,0.2813333333333333,8.9,25.9
2024-04-19,Kern,0.0,0.24941666666666665,14.3,26.1
2024-04-20,Kern,0.0,0.22595833333333334,11.4,26.9
2024-04-21,Kern,0.0,0.20666666666666667,8.9,28.3
2024-04-22,Kern,0.0,0.1915416666666667,14.5,30.6
2024-04-23,Kern,0.0,0.18016666666666667,13.5,24.4
2024-04-24,Kern,0.0,0.17170833333333335,14.2,22.1
2024-04-25,Kern,0.2,0.17354166666666668,17.1,21.9
2024-04-26,Kern,3.7,0.17979166666666666,17.5,18.0
2024-04-27,Kern,0.8,0.19299999999999998,13.1,20.9
2024-04-28,Kern,0.0,0.18975,13.5,23.5
2024-04-29,Kern,0.0,0.18133333333333335,14.4,23.8
2024-04-30,Kern,0.0,0.17895833333333333,10.9,24.6
2024-05-01,Kern,0.0,0.17616666666666667,11.2,24.5
2024-05-02,Kern,0.0,0.17675,11.4,26.1
2024-05-03,Kern,0.0,0.17766666666666664,13.6,26.8
2024-05-04,Kern,3.6,0.17200000000000001,19.4,22.8
2024-05-05,Kern,0.8,0.199875,21.6,16.3
2024-05-06,Kern,0.0,0.19679166666666667,10.2,20.2
2024-05-07,Kern,0.0,0.18941666666666668,14.8,22.8
2024-05-08,Kern,0.0,0.1855,10.2,25.4
2024-05-09,Kern,0.0,0.17991666666666664,16.1,29.5
2024-05-10,Kern,0.1,0.1755,15.4,29.9
2024-05-11,Kern,0.0,0.17375,15.2,31.1
2024-05-12,Kern,0.0,0.168875,13.1,32.3
2024-05-13,Kern,0.0,0.16654166666666667,13.6,31.5
2024-05-14,Kern,0.0,0.16504166666666667,11.9,31.0
2024-05-15,Kern,0.0,0.16475,13.4,31.8
2024-05-16,Kern,0.0,0.164,15.2,32.9
2024-05-17,Kern,0.0,0.164,13.0,31.7
2024-05-18,Kern,0.0,0.164,18.4,30.5
2024-05-19,Kern,0.0,0.164,15.8,30.0
2024-05-20,Kern,0.0,0.164,18.7,27.4
2024-05-21,Kern,0.0,0.164,15.7,29.2
2024-05-22,Kern,0.0,0.164,16.4,30.6
2024-05-23,Kern,0.0,0.164,13.4,29.7
2024-05-24,Kern,0.0,0.164,26.0,28.6
2024-05-25,Kern,0.0,0.164,13.2,25.1
2024-05-26,Kern,0.0,0.1615,10.2,27.4
2024-05-27,Kern,0.0,0.164,11.5,30.6
2024-05-28,Kern,0.0,0.164,16.3,32.0
2024-05-29,Kern,0.0,0.164,14.3,31.0
2024-05-30,Kern,0.0,0.164,11.5,32.7
2024-05-31,Kern,0.0,0.164,12.0,34.5
2024-06-01,Kern,0.0,0.164,19.4,34.7
2024-06-02,Kern,0.0,0.1605,14.7,30.5
2024-06-03,Kern,0.0,0.164,16.5,31.3
2024-06-04,Kern,0.0,0.166125,12.6,33.5
2024-06-05,Kern,0.0,0.164,13.6,38.8
2024-06-06,Kern,0.0,0.164,16.1,40.3
2024-06-07,Kern,0.0,0.164,21.5,39.2
2024-06-08,Kern,0.0,0.164,16.6,35.1
2024-06-09,Kern,0.0,0.164,13.2,33.0
2024-06-10,Kern,0.0,0.164,14.7,34.4
2024-06-11,Kern,0.0,0.164,14.2,38.3
2024-06-12,Kern,0.0,0.16366666666666665,19.4,39.3
2024-06-13,Kern,0.0,0.16320833333333334,15.9,35.8
2024-06-14,Kern,0.0,0.163,15.3,36.2
2024-06-15,Kern,0.0,0.163,15.3,33.3
2024-06-16,Kern,0.0,0.163,15.2,32.2
2024-06-17,Kern,0.0,0.163,18.2,29.5
2024-06-18,Kern,0.0,0.163,13.1,32.4
2024-06-19,Kern,0.0,0.163,11.7,32.8
2024-06-20,Kern,0.0,0.163,12.5,33.0
2024-06-21,Kern,0.0,0.163,13.1,35.5
2024-06-22,Kern,0.0,0.163,11.7,41.7
2024-06-23,Kern,0.0,0.163,15.2,40.5
2024-06-24,Kern,0.0,0.163,17.6,40.0
2024-06-25,Kern,0.0,0.162625,15.0,39.3
2024-06-26,Kern,0.0,0.162,16.3,37.8
2024-06-27,Kern,0.0,0.162,14.6,36.0
2024-06-28,Kern,0.0,0.162,13.3,36.5
2024-06-29,Kern,0.0,0.162,11.8,37.7
2024-06-30,Kern,0.0,0.162,16.2,37.4
2024-07-01,Kern,0.0,0.162,14.1,37.2
2024-07-02,Kern,0.0,0.162,16.6,40.7
2024-07-03,Kern,0.0,0.1615,15.0,43.7
2024-07-04,Kern,0.0,0.161,17.4,43.7
2024-07-05,Kern,0.0,0.161,13.7,42.9
2024-07-06,Kern,0.0,0.161,14.3,45.1
2024-07-07,Kern,0.0,0.16045833333333334,17.9,45.8
2024-07-08,Kern,0.0,0.16,15.2,44.5
2024-07-09,Kern,0.0,0.16,11.6,43.0
2024-07-10,Kern,0.0,0.15970833333333334,10.8,43.0
2024-07-11,Kern,0.0,0.159,11.6,44.0
2024-07-12,Kern,0.0,0.159,12.5,43.2
2024-07-13,Kern,0.0,0.159,15.2,42.6
2024-07-14,Kern,0.0,0.15866666666666665,10.4,41.0
2024-07-15,Kern,0.0,0.158,15.8,39.6
2024-07-16,Kern,0.0,0.158,17.2,39.4
2024-07-17,Kern,0.0,0.158,13.0,38.0
2024-07-18,Kern,0.0,0.158,11.4,38.8
2024-07-19,Kern,0.0,0.158,12.3,39.8
2024-07-20,Kern,0.0,0.15766666666666665,10.6,41.6
2024-07-21,Kern,0.0,0.157,11.6,39.9
2024-07-22,Kern,0.0,0.157,12.4,42.3
2024-07-23,Kern,0.0,0.157,13.6,43.2
2024-07-24,Kern,0.0,0.157,14.0,42.3
2024-07-25,Kern,0.0,0.15654166666666666,14.2,41.3
2024-07-26,Kern,0.0,0.156,16.3,40.2
2024-07-27,Kern,0.0,0.156,12.4,35.7
2024-07-28,Kern,0.0,0.156,11.6,34.6
2024-07-29,Kern,0.0,0.156,12.3,35.6
2024-07-30,Kern,0.0,0.156,12.1,35.8
2024-07-31,Kern,0.0,0.156,12.4,37.2
2024-08-01,Kern,0.0,0.156,9.2,39.3
2024-08-02,Kern,0.0,0.15854166666666666,10.8,37.5
2024-08-03,Kern,0.0,0.167875,10.8,39.5
2024-08-04,Kern,0.0,0.1695,12.9,41.0
2024-08-05,Kern,0.0,0.16691666666666669,13.2,41.3
2024-08-06,Kern,0.0,0.16858333333333334,13.4,42.0
2024-08-07,Kern,0.0,0.16774999999999998,14.8,41.5
2024-08-08,Kern,0.0,0.16616666666666668,15.0,40.3
2024-08-09,Kern,0.0,0.16425,15.0,39.9
2024-08-10,Kern,0.0,0.156,13.5,40.2
2024-08-11,Kern,0.0,0.15325,14.3,39.8
2024-08-12,Kern,0.0,0.153,15.8,37.8
2024-08-13,Kern,0.0,0.14975,15.0,36.3
2024-08-14,Kern,0.0,0.152,14.1,35.3
2024-08-15,Kern,0.0,0.152,11.7,34.5
2024-08-16,Kern,0.0,0.152,10.1,36.3
2024-08-17,Kern,0.0,0.152,13.9,35.0
2024-08-18,Kern,0.0,0.152,9.9,32.7
2024-08-19,Kern,0.0,0.15170833333333333,10.1,35.7
2024-08-20,Kern,0.0,0.151,9.7,35.3
2024-08-21,Kern,0.0,0.151,11.2,34.5
2024-08-22,Kern,0.0,0.151,15.8,33.5
2024-08-23,Kern,0.0,0.151,12.0,28.5
2024-08-24,Kern,0.0,0.151,12.3,27.9
2024-08-25,Kern,0.0,0.151,11.7,29.2
2024-08-26,Kern,0.0,0.151,11.1,34.8
2024-08-27,Kern,0.0,0.151,13.7,36.6
2024-08-28,Kern,0.0,0.151,11.4,37.0
2024-08-29,Kern,0.0,0.1505,12.5,36.7
2024-08-30,Kern,0.0,0.15,12.8,37.2
2024-08-31,Kern,0.0,0.15,13.0,38.2
2024-09-01,Kern,0.0,0.15,16.2,38.8
2024-09-02,Kern,0.0,0.15,11.3,37.1
2024-09-03,Kern,0.0,0.14970833333333333,14.7,38.6
2024-09-04,Kern,0.0,0.149,14.7,39.8
2024-09-05,Kern,0.0,0.149,13.3,39.5
2024-09-06,Kern,0.0,0.149,9.7,38.7
2024-09-07,Kern,0.0,0.149,10.6,38.3
2024-09-08,Kern,0.0,0.14866666666666664,10.8,37.8
2024-09-09,Kern,0.0,0.148,16.9,39.8
2024-09-10,Kern,0.0,0.148,17.8,38.7
2024-09-11,Kern,0.0,0.148,17.3,31.7
2024-09-12,Kern,0.0,0.148,10.1,28.4
2024-09-13,Kern,0.0,0.148,11.3,30.9
2024-09-14,Kern,0.0,0.148,12.0,32.5
2024-09-15,Kern,0.0,0.148,16.0,31.1
2024-09-16,Kern,0.0,0.148,15.9,23.8
2024-09-17,Kern,0.0,0.148,9.8,24.0
2024-09-18,Kern,0.0,0.148,11.2,27.1
2024-09-19,Kern,0.0,0.148,13.6,26.1
2024-09-20,Kern,0.2,0.14904166666666666,12.0,27.9
2024-09-21,Kern,0.0,0.149,11.3,31.5
2024-09-22,Kern,0.0,0.15125,12.0,32.9
2024-09-23,Kern,0.0,0.166875,10.0,35.5
2024-09-24,Kern,0.0,0.1764583333333333,14.6,38.2
2024-09-25,Kern,0.0,0.17141666666666666,14.5,35.3
2024-09-26,Kern,0.0,0.167,10.4,31.1
2024-09-27,Kern,0.0,0.16654166666666667,9.7,33.0
2024-09-28,Kern,0.0,0.16545833333333335,10.3,34.8
2024-09-29,Kern,0.0,0.165625,10.9,32.0
2024-09-30,Kern,0.0,0.16525,11.5,33.3
2024-10-01,Kern,0.0,0.165,9.4,36.8
2024-10-02,Kern,0.0,0.1645,11.0,37.3
2024-10-03,Kern,0.0,0.164,10.7,38.6
2024-10-04,Kern,0.0,0.164,12.0,37.7
2024-10-05,Kern,0.0,0.163625,10.9,36.8
2024-10-06,Kern,0.0,0.163,11.5,37.5
2024-10-07,Kern,0.0,0.163,13.4,37.2
2024-10-08,Kern,0.0,0.163,14.8,35.0
2024-10-09,Kern,0.0,0.163,11.4,33.7
2024-10-10,Kern,0.0,0.163,11.1,31.2
2024-10-11,Kern,0.0,0.16266666666666665,12.1,31.4
2024-10-12,Kern,0.0,0.162,8.2,27.8
2024-10-13,Kern,0.0,0.162,9.0,26.0
2024-10-14,Kern,0.0,0.162,9.9,27.0
2024-10-15,Kern,0.0,0.162,10.3,28.2
2024-10-16,Kern,0.0,0.162,11.6,26.9
2024-10-17,Kern,0.0,0.163,21.4,23.9
2024-10-18,Kern,0.0,0.1575,11.8,20.0
2024-10-19,Kern,0.0,0.1585,10.1,26.5
2024-10-20,Kern,0.0,0.16316666666666668,12.1,27.9
2024-10-21,Kern,0.0,0.16408333333333333,12.3,28.0
2024-10-22,Kern,0.0,0.17916666666666667,8.4,26.8
2024-10-23,Kern,0.0,0.17470833333333333,8.6,25.9
2024-10-24,Kern,0.0,0.17295833333333333,7.9,26.0
2024-10-25,Kern,0.0,0.16962500000000003,8.4,28.2
2024-10-26,Kern,0.0,0.16670833333333335,8.3,24.9
2024-10-27,Kern,0.1,0.16104166666666667,7.7,23.1
2024-10-28,Kern,0.2,0.16133333333333333,11.4,17.0
2024-10-29,Kern,1.4,0.16195833333333334,9.3,16.8
2024-10-30,Kern,0.0,0.16325,11.5,19.8
2024-10-31,Kern,0.0,0.16670833333333335,11.4,19.5
2024-11-01,Kern,0.0,0.17195833333333332,9.9,16.8
2024-11-02,Kern,0.0,0.17470833333333333,14.0,19.1
2024-11-03,Kern,0.3,0.17504166666666665,8.6,15.1
2024-11-04,Kern,0.0,0.17941666666666667,10.7,18.8
2024-11-05,Kern,0.0,0.178875,8.1,18.5
2024-11-06,Kern,0.0,0.182625,28.6,20.6
2024-11-07,Kern,0.0,0.18104166666666666,15.2,20.4
2024-11-08,Kern,0.0,0.18041666666666667,12.1,21.0
2024-11-09,Kern,0.0,0.17779166666666665,8.4,20.6
2024-11-10,Kern,0.0,0.18320833333333333,7.0,20.6
2024-11-11,Kern,0.8,0.19099999999999998,22.6,20.7
2024-11-12,Kern,0.4,0.32141666666666663,11.6,13.1
2024-11-13,Kern,0.0,0.35283333333333333,8.3,17.8
2024-11-14,Kern,0.0,0.3434166666666667,8.0,15.1
2024-11-15,Kern,10.0,0.406625,13.6,10.8
2024-11-16,Kern,0.6,0.3997916666666667,8.8,10.3
2024-11-17,Kern,0.0,0.37520833333333337,9.7,12.9
2024-11-18,Kern,0.0,0.3561666666666667,15.9,12.4
2024-11-19,Kern,0.0,0.34862499999999996,13.7,14.4
2024-11-20,Kern,0.0,0.32316666666666666,20.6,18.5
2024-11-21,Kern,0.0,0.3135833333333333,8.6,19.9
2024-11-22,Kern,0.0,0.305625,7.2,21.9
2024-11-23,Kern,3.5,0.32975,12.7,14.1
2024-11-24,Kern,0.4,0.37162500000000004,6.7,14.8
2024-11-25,Kern,10.4,0.3889583333333333,12.4,18.5
2024-11-26,Kern,6.8,0.44650000000000006,11.7,13.1
2024-11-27,Kern,0.2,0.42291666666666666,7.5,13.6
2024-11-28,Kern,0.0,0.403875,11.2,14.4
2024-11-29,Kern,0.0,0.3940416666666667,8.5,12.4
2024-11-30,Kern,0.0,0.3877083333333333,7.6,14.2
2024-12-01,Kern,0.0,0.3762916666666667,13.2,16.6
2024-12-02,Kern,0.0,0.3681666666666667,5.9,15.2
2024-12-03,Kern,0.0,0.373375,5.4,15.9
2024-12-04,Kern,0.0,0.381375,4.5,15.9
2024-12-05,Kern,0.0,0.38716666666666666,6.8,16.0
2024-12-06,Kern,0.0,0.38562500000000005,7.5,15.4
2024-12-07,Kern,0.0,0.363125,8.0,16.5
2024-12-08,Kern,0.0,0.3604583333333333,5.9,12.4
2024-12-09,Kern,0.0,0.37720833333333337,7.8,14.1
2024-12-10,Kern,0.0,0.3632916666666666,12.5,17.5
2024-12-11,Kern,0.0,0.347875,16.0,14.1
2024-12-12,Kern,3.4,0.38329166666666664,18.5,11.6
2024-12-13,Kern,0.0,0.3617916666666667,8.8,12.9
2024-12-14,Kern,0.7,0.344875,21.3,19.6
2024-12-15,Kern,0.0,0.334125,9.0,11.9
2024-12-16,Kern,0.0,0.3377916666666667,8.3,16.4
2024-12-17,Kern,0.0,0.3379166666666667,7.4,13.2
2024-12-18,Kern,0.0,0.32645833333333335,6.6,10.9
2024-12-19,Kern,0.0,0.303875,8.1,15.4
2024-12-20,Kern,0.0,0.3104166666666667,9.1,18.7
2024-12-21,Kern,0.0,0.33320833333333333,10.0,18.1
2024-12-22,Kern,0.0,0.32808333333333334,5.9,17.6
2024-12-23,Kern,0.0,0.32866666666666666,7.2,17.9
2024-12-24,Kern,8.7,0.37762500000000004,19.7,16.3
2024-12-25,Kern,1.4,0.44475,12.2,9.8
2024-12-26,Kern,0.1,0.43074999999999997,10.3,13.0
2024-12-27,Kern,0.5,0.42395833333333327,9.7,16.2
2024-12-28,Kern,0.0,0.4056666666666667,5.9,15.7
2024-12-29,Kern,0.0,0.40158333333333335,10.1,17.4
2024-12-30,Kern,1.1,0.40087500000000004,6.5,11.6
2024-12-31,Kern,0.1,0.38125000000000003,8.8,11.1
2025-01-01,Kern,0.0,0.37645833333333334,8.5,14.2
2025-01-02,Kern,0.0,0.36437500000000006,7.8,14.0
2025-01-03,Kern,0.5,0.341625,11.3,18.2
2025-01-04,Kern,0.2,0.341875,11.4,10.9
2025-01-05,Kern,0.0,0.336625,6.9,11.2
2025-01-06,Kern,0.0,0.32595833333333335,7.2,13.0
2025-01-07,Kern,0.0,0.3233333333333333,9.6,13.1
2025-01-08,Kern,0.0,0.32025,13.8,12.6
2025-01-09,Kern,0.0,0.32416666666666666,8.6,14.4
2025-01-10,Kern,0.0,0.30920833333333336,15.5,18.4
2025-01-11,Kern,0.0,0.29820833333333335,7.1,12.8
2025-01-12,Kern,0.0,0.2933333333333333,13.6,12.9
2025-01-13,Kern,0.0,0.2891666666666666,23.0,14.8
2025-01-14,Kern,0.0,0.2801666666666667,12.3,14.5
2025-01-15,Kern,0.0,0.27908333333333335,15.1,18.0
2025-01-16,Kern,0.0,0.26616666666666666,11.5,15.1
2025-01-17,Kern,0.0,0.2587083333333334,9.7,15.4
2025-01-18,Kern,0.0,0.23625,6.0,12.8
2025-01-19,Kern,0.0,0.24358333333333335,6.3,13.7
2025-01-20,Kern,0.0,0.24250000000000002,17.1,13.9
2025-01-21,Kern,0.0,0.2527916666666667,18.6,14.8
2025-01-22,Kern,0.0,0.26729166666666665,9.0,13.4
2025-01-23,Kern,0.0,0.2579166666666667,18.7,21.2
2025-01-24,Kern,0.0,0.26208333333333333,18.4,18.9
2025-01-25,Kern,2.4,0.264375,11.9,14.1
2025-01-26,Kern,7.6,0.308875,11.2,11.5
2025-01-27,Kern,6.7,0.46220833333333333,12.1,9.2
2025-01-28,Kern,0.0,0.41158333333333336,8.9,11.5
2025-01-29,Kern,0.0,0.3580833333333333,10.7,12.9
2025-01-30,Kern,0.0,0.302625,7.8,12.6
2025-01-31,Kern,0.0,0.2677083333333334,8.2,14.9
2025-02-01,Kern,0.0,0.24816666666666665,8.7,19.5
2025-02-02,Kern,0.0,0.22775,9.7,22.8
2025-02-03,Kern,0.0,0.21375,9.6,23.0
2025-02-04,Kern,0.0,0.205,15.4,19.5
2025-02-05,Kern,2.4,0.216,15.6,14.7
2025-02-06,Kern,0.5,0.22920833333333335,14.3,20.7
2025-02-07,Kern,3.9,0.27516666666666667,14.5,14.8
2025-02-08,Kern,0.0,0.2727083333333334,9.0,12.2
2025-02-09,Kern,0.0,0.259125,10.6,10.8
2025-02-10,Kern,0.0,0.23224999999999998,8.5,10.7
2025-02-11,Kern,0.0,0.21220833333333333,20.7,11.7
2025-02-12,Kern,4.2,0.19875,9.9,12.1
2025-02-13,Kern,21.4,0.361875,18.9,16.1
2025-02-14,Kern,15.3,0.47337500000000005,19.9,12.4
2025-02-15,Kern,0.0,0.4249583333333333,7.0,12.9
2025-02-16,Kern,0.0,0.3782083333333333,7.2,15.4
2025-02-17,Kern,0.0,0.35062499999999996,12.0,14.9
2025-02-18,Kern,0.1,0.3189166666666667,8.1,14.1
2025-02-19,Kern,0.0,0.29062499999999997,8.3,18.6
2025-02-20,Kern,0.0,0.27875,7.8,14.9
2025-02-21,Kern,0.0,0.26525000000000004,10.8,19.6
2025-02-22,Kern,0.0,0.24875,12.1,20.1
2025-02-23,Kern,0.0,0.23024999999999998,9.3,21.6
2025-02-24,Kern,0.0,0.22024999999999997,14.7,23.1
2025-02-25,Kern,0.0,0.21,8.3,18.4
2025-02-26,Kern,0.0,0.2075,9.8,20.8
2025-02-27,Kern,0.0,0.213,34.2,26.2
2025-02-28,Kern,0.0,0.21441666666666667,24.1,24.2
2025-03-01,Kern,0.0,0.21325000000000002,16.7,23.5
2025-03-02,Kern,6.3,0.22291666666666665,20.9,15.0
2025-03-03,Kern,4.6,0.378875,17.6,10.2
2025-03-04,Kern,0.0,0.4033333333333333,9.0,15.1
2025-03-05,Kern,15.5,0.40362499999999996,11.8,10.4
2025-03-06,Kern,30.4,0.48616666666666664,9.6,8.9
2025-03-07,Kern,1.4,0.4255,9.2,11.8
2025-03-08,Kern,0.0,0.3874166666666667,11.9,17.2
2025-03-09,Kern,0.0,0.345375,15.6,20.6
2025-03-10,Kern,0.0,0.297375,14.4,20.2
2025-03-11,Kern,0.2,0.2749166666666667,19.0,17.0
2025-03-12,Kern,0.0,0.2725416666666667,28.3,20.3
2025-03-13,Kern,30.7,0.4558333333333333,19.2,12.7
2025-03-14,Kern,19.6,0.4891666666666667,16.6,11.3
2025-03-15,Kern,2.6,0.45337500000000003,12.9,12.8
2025-03-16,Kern,0.0,0.38445833333333335,10.1,17.4
2025-03-17,Kern,11.1,0.3795,13.8,15.9
